Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data,None,,,,,
08256,"=""13:52:33.195""",0xB5237B6,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	TOP_SPEED_ADJUSTMENT,,,,,
08257,"=""13:52:33.195""",0xB5237BA,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	BRUSH_ENABLE = OFF,,,,,
08258,"=""13:52:33.195""",0xB523827,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08259,"=""13:52:33.195""",0xB52382C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08260,"=""13:52:33.225""",0xB5238C2,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08261,"=""13:52:33.225""",0xB523926,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08262,"=""13:52:33.225""",0xB523939,ch1,Receive,0x0053,Data,Standard,0x08,x| A3 F8 00 90 A5 F8 00 A0 ,KC Tool:          retry 1st 8 bytes	timeout 391,,,,,
08263,"=""13:52:33.225""",0xB52394F,ch1,Receive,0x0054,Data,Standard,0x08,x| 56 48 57 49 00 88 08 80 ,KC Tool:          retry 2nd 8 bytes,,,,,
08264,"=""13:52:33.225""",0xB523965,ch1,Receive,0x0055,Data,Standard,0x08,x| 56 49 80 01 08 60 56 48 ,KC Tool:          retry 3rd 8 bytes,,,,,
08265,"=""13:52:33.225""",0xB52397A,ch1,Receive,0x0056,Data,Standard,0x08,x| 56 49 00 88 08 80 56 49 ,KC Tool:          retry 4th 8 bytes,,,,,
08266,"=""13:52:33.225""",0xB523980,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08267,"=""13:52:33.256""",0xB5239C4,ch1,Receive,0x004F,Data,Standard,0x08,x| 80 01 08 60 55 48 56 49 ,KC Tool:          1st 8 bytes,,,,,
08268,"=""13:52:33.256""",0xB5239D9,ch1,Receive,0x0050,Data,Standard,0x08,x| 00 78 09 78 88 42 02 D1 ,KC Tool:          2nd 8 bytes,,,,,
08269,"=""13:52:33.256""",0xB5239EE,ch1,Receive,0x0051,Data,Standard,0x08,x| 82 1E 06 2A 0B D9 53 4A ,KC Tool:          3rd 8 bytes,,,,,
08270,"=""13:52:33.256""",0xB5239F2,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08271,"=""13:52:33.256""",0xB523A04,ch1,Receive,0x0052,Data,Standard,0x08,x| 12 78 90 42 02 D1 80 1E ,KC Tool:          4th 8 bytes,,,,,
08272,"=""13:52:33.256""",0xB523A0A,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08273,"=""13:52:33.256""",0xB523A25,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08274,"=""13:52:33.256""",0xB523A2A,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08275,"=""13:52:33.256""",0xB523A5F,ch1,Receive,0x004F,Data,Standard,0x08,x| 06 28 04 D9 91 42 08 D1 ,KC Tool:          1st 8 bytes,,,,,
08276,"=""13:52:33.256""",0xB523A75,ch1,Receive,0x0050,Data,Standard,0x08,x| 89 1E 06 29 05 D8 4E 49 ,KC Tool:          2nd 8 bytes,,,,,
08277,"=""13:52:33.256""",0xB523A7A,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
08278,"=""13:52:33.256""",0xB523A8A,ch1,Receive,0x0051,Data,Standard,0x08,x| 3E 70 62 20 08 80 FD F7 ,KC Tool:          3rd 8 bytes,,,,,
08279,"=""13:52:33.256""",0xB523A9F,ch1,Receive,0x0052,Data,Standard,0x08,x| 65 FC 4C 49 4C 4A 00 20 ,KC Tool:          4th 8 bytes,,,,,
08280,"=""13:52:33.256""",0xB523AA5,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08281,"=""13:52:33.285""",0xB523AEB,ch1,Receive,0x004F,Data,Standard,0x08,x| 0C 80 13 5C 0C 88 40 1C ,KC Tool:          1st 8 bytes,,,,,
08282,"=""13:52:33.285""",0xB523B00,ch1,Receive,0x0050,Data,Standard,0x08,x| 23 44 80 B2 0B 80 C4 28 ,KC Tool:          2nd 8 bytes,,,,,
08283,"=""13:52:33.285""",0xB523B15,ch1,Receive,0x0051,Data,Standard,0x08,x| F7 D3 48 48 01 78 48 48 ,KC Tool:          3rd 8 bytes,,,,,
08284,"=""13:52:33.285""",0xB523B1A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08285,"=""13:52:33.285""",0xB523B1E,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	REVERSE_ALARM_ENABLE = OFF,,,,,
08286,"=""13:52:33.285""",0xB523B2B,ch1,Receive,0x0052,Data,Standard,0x08,x| 20 29 11 D2 DF E8 01 F0 ,KC Tool:          4th 8 bytes,,,,,
08287,"=""13:52:33.285""",0xB523B31,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08288,"=""13:52:33.285""",0xB523B73,ch1,Receive,0x004F,Data,Standard,0x08,x| 10 14 1D 23 29 2F 35 3B ,KC Tool:          1st 8 bytes,,,,,
08289,"=""13:52:33.285""",0xB523B89,ch1,Receive,0x0050,Data,Standard,0x08,x| 41 47 10 10 10 10 10 10 ,KC Tool:          2nd 8 bytes,,,,,
08290,"=""13:52:33.285""",0xB523B9F,ch1,Receive,0x0051,Data,Standard,0x08,x| 10 14 1D 4F 29 55 35 5B ,KC Tool:          3rd 8 bytes,,,,,
08291,"=""13:52:33.285""",0xB523BB4,ch1,Receive,0x0052,Data,Standard,0x08,x| 41 61 10 10 10 10 10 69 ,KC Tool:          4th 8 bytes,,,,,
08292,"=""13:52:33.285""",0xB523BBA,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08293,"=""13:52:33.315""",0xB523BFC,ch1,Receive,0x004F,Data,Standard,0x08,x| 01 88 6F F3 0B 01 51 E0 ,KC Tool:          1st 8 bytes,,,,,
08294,"=""13:52:33.315""",0xB523C12,ch1,Receive,0x0050,Data,Standard,0x08,x| 01 88 6F F3 0B 01 01 F5 ,KC Tool:          2nd 8 bytes,,,,,
08295,"=""13:52:33.315""",0xB523C23,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08296,"=""13:52:33.315""",0xB523C28,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08297,"=""13:52:33.315""",0xB523C2D,ch1,Receive,0x0051,Data,Standard,0x08,x| F3 71 31 E0 21 F4 00 51 ,KC Tool:          3rd 8 bytes,,,,,
08298,"=""13:52:33.315""",0xB523C3C,ch1,Receive,0x0052,Data,Standard,0x08,x| 50 E0 01 88 6F F3 0B 01 ,KC Tool:          4th 8 bytes,,,,,
08299,"=""13:52:33.315""",0xB523C42,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08300,"=""13:52:33.315""",0xB523C47,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08301,"=""13:52:33.315""",0xB523C9B,ch1,Receive,0x004F,Data,Standard,0x08,x| 01 F2 D9 21 28 E0 01 88 ,KC Tool:          1st 8 bytes,,,,,
08302,"=""13:52:33.315""",0xB523CB1,ch1,Receive,0x0050,Data,Standard,0x08,x| 6F F3 0B 01 01 F5 73 71 ,KC Tool:          2nd 8 bytes,,,,,
08303,"=""13:52:33.315""",0xB523CC6,ch1,Receive,0x0051,Data,Standard,0x08,x| 22 E0 01 88 6F F3 0B 01 ,KC Tool:          3rd 8 bytes,,,,,
08304,"=""13:52:33.315""",0xB523CDC,ch1,Receive,0x0052,Data,Standard,0x08,x| 01 F2 B2 51 1C E0 01 88 ,KC Tool:          4th 8 bytes,,,,,
08305,"=""13:52:33.315""",0xB523CE2,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08306,"=""13:52:33.315""",0xB523D0C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08307,"=""13:52:33.345""",0xB523D25,ch1,Receive,0x004F,Data,Standard,0x08,x| 6F F3 0B 01 01 F5 F3 61 ,KC Tool:          1st 8 bytes,,,,,
08308,"=""13:52:33.345""",0xB523D3C,ch1,Receive,0x0050,Data,Standard,0x08,x| 16 E0 01 88 6F F3 0B 01 ,KC Tool:          2nd 8 bytes,,,,,
08309,"=""13:52:33.345""",0xB523D41,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
08310,"=""13:52:33.345""",0xB523D52,ch1,Receive,0x0051,Data,Standard,0x08,x| 01 F6 7D 11 10 E0 01 88 ,KC Tool:          3rd 8 bytes,,,,,
08311,"=""13:52:33.345""",0xB523D68,ch1,Receive,0x0052,Data,Standard,0x08,x| 6F F3 0B 01 01 F6 63 31 ,KC Tool:          4th 8 bytes,,,,,
08312,"=""13:52:33.345""",0xB523D6E,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08313,"=""13:52:33.345""",0xB523D73,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08314,"=""13:52:33.345""",0xB523DC6,ch1,Receive,0x004F,Data,Standard,0x08,x| 0A E0 01 88 6F F3 0B 01 ,KC Tool:          1st 8 bytes,,,,,
08315,"=""13:52:33.345""",0xB523DDB,ch1,Receive,0x0050,Data,Standard,0x08,x| 01 F6 49 51 04 E0 01 88 ,KC Tool:          2nd 8 bytes,,,,,
08316,"=""13:52:33.345""",0xB523DF1,ch1,Receive,0x0051,Data,Standard,0x08,x| 6F F3 0B 01 01 F6 2F 71 ,KC Tool:          3rd 8 bytes,,,,,
08317,"=""13:52:33.345""",0xB523E07,ch1,Receive,0x0052,Data,Standard,0x08,x| 41 F4 80 51 CA E7 01 88 ,KC Tool:          4th 8 bytes,,,,,
08318,"=""13:52:33.345""",0xB523E0D,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08319,"=""13:52:33.345""",0xB523E20,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08320,"=""13:52:33.345""",0xB523E25,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08321,"=""13:52:33.376""",0xB523E50,ch1,Receive,0x004F,Data,Standard,0x08,x| 6F F3 0B 01 01 F5 73 71 ,KC Tool:          1st 8 bytes,,,,,
08322,"=""13:52:33.376""",0xB523E66,ch1,Receive,0x0050,Data,Standard,0x08,x| 10 E0 01 88 6F F3 0B 01 ,KC Tool:          2nd 8 bytes,,,,,
08323,"=""13:52:33.376""",0xB523E7B,ch1,Receive,0x0051,Data,Standard,0x08,x| 01 F5 F3 61 0A E0 01 88 ,KC Tool:          3rd 8 bytes,,,,,
08324,"=""13:52:33.376""",0xB523E91,ch1,Receive,0x0052,Data,Standard,0x08,x| 6F F3 0B 01 01 F6 63 31 ,KC Tool:          4th 8 bytes,,,,,
08325,"=""13:52:33.376""",0xB523E96,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08326,"=""13:52:33.376""",0xB523E9F,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08327,"=""13:52:33.376""",0xB523EF7,ch1,Receive,0x004F,Data,Standard,0x08,x| 04 E0 01 88 6F F3 0B 01 ,KC Tool:          1st 8 bytes,,,,,
08328,"=""13:52:33.376""",0xB523F00,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08329,"=""13:52:33.376""",0xB523F0D,ch1,Receive,0x0050,Data,Standard,0x08,x| 01 F6 2F 71 21 F4 80 51 ,KC Tool:          2nd 8 bytes,,,,,
08330,"=""13:52:33.376""",0xB523F23,ch1,Receive,0x0051,Data,Standard,0x08,x| B0 E7 01 88 6F F3 0C 01 ,KC Tool:          3rd 8 bytes,,,,,
08331,"=""13:52:33.376""",0xB523F38,ch1,Receive,0x0052,Data,Standard,0x08,x| 41 F4 00 51 01 80 BD E8 ,KC Tool:          4th 8 bytes,,,,,
08332,"=""13:52:33.376""",0xB523F3E,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08333,"=""13:52:33.405""",0xB523F81,ch1,Receive,0x004F,Data,Standard,0x08,x| FE 8F 00 00 3E 02 00 20 ,KC Tool:          1st 8 bytes,,,,,
08334,"=""13:52:33.405""",0xB523F96,ch1,Receive,0x0050,Data,Standard,0x08,x| B6 00 00 20 50 02 00 20 ,KC Tool:          2nd 8 bytes,,,,,
08335,"=""13:52:33.405""",0xB523FAC,ch1,Receive,0x0051,Data,Standard,0x08,x| 40 02 00 20 48 02 00 20 ,KC Tool:          3rd 8 bytes,,,,,
08336,"=""13:52:33.405""",0xB523FC1,ch1,Receive,0x0052,Data,Standard,0x08,x| 4C 02 00 20 44 00 00 20 ,KC Tool:          4th 8 bytes,,,,,
08337,"=""13:52:33.405""",0xB523FC7,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08338,"=""13:52:33.405""",0xB523FCB,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08339,"=""13:52:33.405""",0xB524003,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
08340,"=""13:52:33.405""",0xB52401B,ch1,Receive,0x004F,Data,Standard,0x08,x| 45 00 00 20 61 03 00 20 ,KC Tool:          1st 8 bytes,,,,,
08341,"=""13:52:33.405""",0xB524020,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08342,"=""13:52:33.405""",0xB524024,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08343,"=""13:52:33.405""",0xB524030,ch1,Receive,0x0050,Data,Standard,0x08,x| 04 04 00 20 1E 01 00 20 ,KC Tool:          2nd 8 bytes,,,,,
08344,"=""13:52:33.405""",0xB524044,ch1,Receive,0x0051,Data,Standard,0x08,x| E3 05 00 20 73 04 00 20 ,KC Tool:          3rd 8 bytes,,,,,
08345,"=""13:52:33.405""",0xB524059,ch1,Receive,0x0052,Data,Standard,0x08,x| D2 04 00 20 2D E9 F0 5F ,KC Tool:          4th 8 bytes,,,,,
08346,"=""13:52:33.405""",0xB52405E,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08347,"=""13:52:33.435""",0xB5240A1,ch1,Receive,0x004F,Data,Standard,0x08,x| DF F8 28 93 CA 4C 09 F1 ,KC Tool:          1st 8 bytes,,,,,
08348,"=""13:52:33.435""",0xB5240B6,ch1,Receive,0x0050,Data,Standard,0x08,x| 10 05 99 F8 05 00 20 70 ,KC Tool:          2nd 8 bytes,,,,,
08349,"=""13:52:33.435""",0xB5240D1,ch1,Receive,0x0051,Data,Standard,0x08,x| 99 F8 12 00 60 70 A8 7D ,KC Tool:          3rd 8 bytes,,,,,
08350,"=""13:52:33.435""",0xB5240E7,ch1,Receive,0x0052,Data,Standard,0x08,x| 0A F0 A8 FC A0 70 E8 7D ,KC Tool:          4th 8 bytes,,,,,
08351,"=""13:52:33.435""",0xB5240EE,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08352,"=""13:52:33.435""",0xB5240F3,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08353,"=""13:52:33.435""",0xB5240F8,ch1,Receive,0x0060,Data,Standard,0x05,x| 84 00 01 2C 61 ,KC Tool:          NOT_USED	calculated page checksum,,,,,
08354,"=""13:52:33.435""",0xB524149,ch1,Receive,0x0048,Data,Standard,0x08,x| 07 00 01 2C 61 9E 24 00 ,KC Tool:          IAP_REPLY_TO_LCD (IAP_REQUEST)     	check page checksum,,,,,
08355,"=""13:52:33.465""",0xB52421A,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08356,"=""13:52:33.465""",0xB52421F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08357,"=""13:52:33.465""",0xB5242C8,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
08358,"=""13:52:33.465""",0xB5242E7,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08359,"=""13:52:33.496""",0xB524357,ch1,Receive,0x0069,Data,Standard,0x08,x| 07 40 40 40 40 40 40 40 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    ,,,,,
08360,"=""13:52:33.496""",0xB5243BF,ch1,Receive,0x004F,Data,Standard,0x08,x| 0A F0 A4 FC E0 70 A8 69 ,KC Tool:          1st 8 bytes,,,,,
08361,"=""13:52:33.496""",0xB5243D4,ch1,Receive,0x0050,Data,Standard,0x08,x| 0A F0 A0 FC 20 71 68 7E ,KC Tool:          2nd 8 bytes,,,,,
08362,"=""13:52:33.496""",0xB5243E9,ch1,Receive,0x0051,Data,Standard,0x08,x| 0A F0 9C FC 60 71 A8 7E ,KC Tool:          3rd 8 bytes,,,,,
08363,"=""13:52:33.496""",0xB5243FD,ch1,Receive,0x0052,Data,Standard,0x08,x| 0A F0 98 FC A0 71 E8 7E ,KC Tool:          4th 8 bytes,,,,,
08364,"=""13:52:33.496""",0xB524403,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08365,"=""13:52:33.496""",0xB524419,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08366,"=""13:52:33.496""",0xB52441E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08367,"=""13:52:33.525""",0xB52442D,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08368,"=""13:52:33.525""",0xB524444,ch1,Receive,0x004F,Data,Standard,0x08,x| 0A F0 94 FC E0 71 E8 69 ,KC Tool:          1st 8 bytes,,,,,
08369,"=""13:52:33.525""",0xB52445A,ch1,Receive,0x0050,Data,Standard,0x08,x| 0A F0 90 FC 20 72 68 7F ,KC Tool:          2nd 8 bytes,,,,,
08370,"=""13:52:33.525""",0xB524470,ch1,Receive,0x0051,Data,Standard,0x08,x| 0A F0 8C FC 60 72 A8 7F ,KC Tool:          3rd 8 bytes,,,,,
08371,"=""13:52:33.525""",0xB524485,ch1,Receive,0x0052,Data,Standard,0x08,x| 0A F0 88 FC A0 72 E8 7F ,KC Tool:          4th 8 bytes,,,,,
08372,"=""13:52:33.525""",0xB52448B,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08373,"=""13:52:33.525""",0xB5244DA,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08374,"=""13:52:33.525""",0xB5244E3,ch1,Receive,0x004F,Data,Standard,0x08,x| 0A F0 84 FC E0 72 68 69 ,KC Tool:          1st 8 bytes,,,,,
08375,"=""13:52:33.525""",0xB5244F9,ch1,Receive,0x0050,Data,Standard,0x08,x| 0A F0 80 FC 20 73 68 7D ,KC Tool:          2nd 8 bytes,,,,,
08376,"=""13:52:33.525""",0xB52450F,ch1,Receive,0x0051,Data,Standard,0x08,x| 0A F0 7C FC 60 73 15 F8 ,KC Tool:          3rd 8 bytes,,,,,
08377,"=""13:52:33.525""",0xB524525,ch1,Receive,0x0052,Data,Standard,0x08,x| 09 0C A0 73 15 F8 0A 0C ,KC Tool:          4th 8 bytes,,,,,
08378,"=""13:52:33.525""",0xB52452B,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08379,"=""13:52:33.555""",0xB52455A,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08380,"=""13:52:33.555""",0xB52456E,ch1,Receive,0x004F,Data,Standard,0x08,x| E0 73 B5 F8 46 10 09 F1 ,KC Tool:          1st 8 bytes,,,,,
08381,"=""13:52:33.555""",0xB524584,ch1,Receive,0x0050,Data,Standard,0x08,x| DA 08 70 35 A8 F8 00 10 ,KC Tool:          2nd 8 bytes,,,,,
08382,"=""13:52:33.555""",0xB52458D,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
08383,"=""13:52:33.555""",0xB524599,ch1,Receive,0x0051,Data,Standard,0x08,x| 98 F8 01 10 21 74 98 F8 ,KC Tool:          3rd 8 bytes,,,,,
08384,"=""13:52:33.555""",0xB5245AF,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 00 60 74 A8 8A 4F F0 ,KC Tool:          4th 8 bytes,,,,,
08385,"=""13:52:33.555""",0xB5245B5,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08386,"=""13:52:33.555""",0xB52460D,ch1,Receive,0x004F,Data,Standard,0x08,x| 00 06 4F EA 10 10 A0 74 ,KC Tool:          1st 8 bytes,,,,,
08387,"=""13:52:33.555""",0xB524616,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
08388,"=""13:52:33.555""",0xB52461B,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
08389,"=""13:52:33.555""",0xB524622,ch1,Receive,0x0050,Data,Standard,0x08,x| E8 8A 4F EA 10 10 E0 74 ,KC Tool:          2nd 8 bytes,,,,,
08390,"=""13:52:33.555""",0xB524637,ch1,Receive,0x0051,Data,Standard,0x08,x| 68 8D 4F EA 10 10 20 75 ,KC Tool:          3rd 8 bytes,,,,,
08391,"=""13:52:33.555""",0xB52464D,ch1,Receive,0x0052,Data,Standard,0x08,x| A8 8D 4F EA 10 10 60 75 ,KC Tool:          4th 8 bytes,,,,,
08392,"=""13:52:33.555""",0xB524653,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08393,"=""13:52:33.585""",0xB524686,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
08394,"=""13:52:33.585""",0xB524694,ch1,Receive,0x004F,Data,Standard,0x08,x| 68 8A 4F EA 10 10 A0 75 ,KC Tool:          1st 8 bytes,,,,,
08395,"=""13:52:33.585""",0xB5246AA,ch1,Receive,0x0050,Data,Standard,0x08,x| A5 F1 5A 00 07 78 78 06 ,KC Tool:          2nd 8 bytes,,,,,
08396,"=""13:52:33.585""",0xB5246C0,ch1,Receive,0x0051,Data,Standard,0x08,x| 11 D5 28 8E F7 F7 A5 FC ,KC Tool:          3rd 8 bytes,,,,,
08397,"=""13:52:33.585""",0xB5246CD,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
08398,"=""13:52:33.585""",0xB5246D6,ch1,Receive,0x0052,Data,Standard,0x08,x| 4F F0 33 32 95 4B F7 F7 ,KC Tool:          4th 8 bytes,,,,,
08399,"=""13:52:33.585""",0xB5246DB,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
08400,"=""13:52:33.585""",0xB524731,ch1,Receive,0x004F,Data,Standard,0x08,x| A4 FB F7 F7 DE FC 69 8C ,KC Tool:          1st 8 bytes,,,,,
08401,"=""13:52:33.585""",0xB524746,ch1,Receive,0x0050,Data,Standard,0x08,x| 4F F4 16 62 51 43 B1 FB ,KC Tool:          2nd 8 bytes,,,,,
08402,"=""13:52:33.585""",0xB52475C,ch1,Receive,0x0051,Data,Standard,0x08,x| F0 F0 E0 75 00 E0 E6 75 ,KC Tool:          3rd 8 bytes,,,,,
